LOCATION,SUBJECT,TIME,VALUE
IRL,BUPPSRY,2009,28.832077
IRL,TRY,2009,35.822323
IRL,UPPSRY,2009,35.3456
IRL,TRY_MEN,2009,32.987625
IRL,TRY_WOMEN,2009,38.652878
IRL,UPPSRY_MEN,2009,35.043652
IRL,UPPSRY_WOMEN,2009,35.64711
IRL,BUPPSRY,2010,27.225185
IRL,TRY,2010,37.584061
IRL,UPPSRY,2010,35.190754
IRL,TRY_MEN,2010,34.375969
IRL,TRY_WOMEN,2010,40.753574
IRL,UPPSRY_MEN,2010,35.446854
IRL,UPPSRY_WOMEN,2010,34.937729
IRL,BUPPSRY,2011,26.365326
IRL,TRY,2011,38.162312
IRL,UPPSRY,2011,35.472363
IRL,TRY_MEN,2011,34.86573
IRL,TRY_WOMEN,2011,41.405052
IRL,UPPSRY_MEN,2011,35.78389
IRL,UPPSRY_WOMEN,2011,35.165924
IRL,BUPPSRY,2012,25.367115
IRL,TRY,2012,39.69788
IRL,UPPSRY,2012,34.935005
IRL,TRY_MEN,2012,36.214603
IRL,TRY_WOMEN,2012,43.099594
IRL,UPPSRY_MEN,2012,35.581688
IRL,UPPSRY_WOMEN,2012,34.303467
IRL,BUPPSRY,2013,23.273964
IRL,TRY,2013,41.47068
IRL,UPPSRY,2013,35.255356
IRL,TRY_MEN,2013,37.618668
IRL,TRY_WOMEN,2013,45.214443
IRL,UPPSRY_MEN,2013,36.249138
IRL,UPPSRY_WOMEN,2013,34.289505
IRL,BUPPSRY,2014,21.187292
IRL,TRY,2014,40.967049
IRL,UPPSRY,2014,37.845661
IRL,TRY_MEN,2014,37.234863
IRL,TRY_WOMEN,2014,44.563564
IRL,UPPSRY_MEN,2014,38.475346
IRL,UPPSRY_WOMEN,2014,37.238861
IRL,BUPPSRY,2015,20.182577
IRL,TRY,2015,42.806118
IRL,UPPSRY,2015,37.011307
IRL,TRY_MEN,2015,38.907608
IRL,TRY_WOMEN,2015,46.547295
IRL,UPPSRY_MEN,2015,38.068134
IRL,UPPSRY_WOMEN,2015,35.997128
IRL,BUPPSRY,2017,17.994549
IRL,TRY,2017,45.65897
IRL,UPPSRY,2017,36.346481
IRL,TRY_MEN,2017,42.223335
IRL,TRY_WOMEN,2017,48.972515
IRL,UPPSRY_MEN,2017,36.631069
IRL,UPPSRY_WOMEN,2017,36.072002
ISL,BUPPSRY,2008,30.940493
ISL,TRY,2008,31.591888
ISL,UPPSRY,2008,37.467621
ISL,TRY_MEN,2008,28.676628
ISL,TRY_WOMEN,2008,34.75301
ISL,UPPSRY_MEN,2008,43.46096
ISL,UPPSRY_WOMEN,2008,30.968821
ISL,BUPPSRY,2009,30.005922
ISL,TRY,2009,32.907246
ISL,UPPSRY,2009,37.08683
ISL,TRY_MEN,2009,29.253628
ISL,TRY_WOMEN,2009,36.736088
ISL,UPPSRY_MEN,2009,42.874901
ISL,UPPSRY_WOMEN,2009,31.021173
ISL,BUPPSRY,2010,29.282291
ISL,TRY,2010,32.632442
ISL,UPPSRY,2010,38.085266
ISL,TRY_MEN,2010,27.518684
ISL,TRY_WOMEN,2010,37.840931
ISL,UPPSRY_MEN,2010,45.198158
ISL,UPPSRY_WOMEN,2010,30.840611
ISL,BUPPSRY,2011,29.195244
ISL,TRY,2011,33.774651
ISL,UPPSRY,2011,37.030106
ISL,TRY_MEN,2011,28.105434
ISL,TRY_WOMEN,2011,39.501953
ISL,UPPSRY_MEN,2011,45.253654
ISL,UPPSRY_WOMEN,2011,28.722296
ISL,BUPPSRY,2012,29.207808
ISL,TRY,2012,35.01783
ISL,UPPSRY,2012,35.774364
ISL,TRY_MEN,2012,28.847036
ISL,TRY_WOMEN,2012,41.269173
ISL,UPPSRY_MEN,2012,43.977848
ISL,UPPSRY_WOMEN,2012,27.463797
ISL,BUPPSRY,2013,27.830322
ISL,TRY,2013,36.08242
ISL,UPPSRY,2013,36.087257
ISL,TRY_MEN,2013,29.771448
ISL,TRY_WOMEN,2013,42.471531
ISL,UPPSRY_MEN,2013,44.419308
ISL,UPPSRY_WOMEN,2013,27.652048
ISL,BUPPSRY,2014,26.74341
ISL,TRY,2014,37.088051
ISL,UPPSRY,2014,36.168541
ISL,TRY_MEN,2014,30.90213
ISL,TRY_WOMEN,2014,43.302914
ISL,UPPSRY_MEN,2014,43.241867
ISL,UPPSRY_WOMEN,2014,29.062115
ISL,BUPPSRY,2015,25.303907
ISL,TRY,2015,38.841152
ISL,UPPSRY,2015,35.854942
ISL,TRY_MEN,2015,31.442921
ISL,TRY_WOMEN,2015,46.322239
ISL,UPPSRY_MEN,2015,42.860901
ISL,UPPSRY_WOMEN,2015,28.770517
ISL,BUPPSRY,2016,22.001961
ISL,TRY,2016,40.475002
ISL,UPPSRY,2016,37.523037
ISL,TRY_MEN,2016,32.87204
ISL,TRY_WOMEN,2016,48.270401
ISL,UPPSRY_MEN,2016,44.842007
ISL,UPPSRY_WOMEN,2016,30.01882
ISL,BUPPSRY,2017,22.86241
ISL,TRY,2017,42.38409
ISL,UPPSRY,2017,34.753498
ISL,TRY_MEN,2017,34.652725
ISL,TRY_WOMEN,2017,50.520809
ISL,UPPSRY_MEN,2017,42.143188
ISL,UPPSRY_WOMEN,2017,26.976372
ISR,BUPPSRY,2008,18.767063
ISR,TRY,2008,43.980537
ISR,UPPSRY,2008,37.252399
ISR,TRY_MEN,2008,40.722355
ISR,TRY_WOMEN,2008,47.134624
ISR,UPPSRY_MEN,2008,39.032181
ISR,UPPSRY_WOMEN,2008,35.52948
ISR,BUPPSRY,2009,18.222622
ISR,TRY,2009,44.880913
ISR,UPPSRY,2009,36.896465
ISR,TRY_MEN,2009,40.913353
ISR,TRY_WOMEN,2009,48.661175
ISR,UPPSRY_MEN,2009,39.033924
ISR,UPPSRY_WOMEN,2009,34.859909
ISR,BUPPSRY,2010,17.935621
ISR,TRY,2010,45.560074
ISR,UPPSRY,2010,36.504307
ISR,TRY_MEN,2010,41.62141
ISR,TRY_WOMEN,2010,49.3806
ISR,UPPSRY_MEN,2010,39.068352
ISR,UPPSRY_WOMEN,2010,34.017166
ISR,BUPPSRY,2011,16.986902
ISR,TRY,2011,46.396889
ISR,UPPSRY,2011,36.616207
ISR,TRY_MEN,2011,43.148518
ISR,TRY_WOMEN,2011,49.553558
ISR,UPPSRY_MEN,2011,38.610687
ISR,UPPSRY_WOMEN,2011,34.678032
ISR,BUPPSRY,2012,15.451829
ISR,TRY,2012,46.441711
ISR,UPPSRY,2012,38.106457
ISR,TRY_MEN,2012,41.942001
ISR,TRY_WOMEN,2012,50.800053
ISR,UPPSRY_MEN,2012,41.816986
ISR,UPPSRY_WOMEN,2012,34.512508
ISR,BUPPSRY,2013,15.01176
ISR,TRY,2013,47.421043
ISR,UPPSRY,2013,37.567196
ISR,TRY_MEN,2013,42.87558
ISR,TRY_WOMEN,2013,51.810978
ISR,UPPSRY_MEN,2013,41.122326
ISR,UPPSRY_WOMEN,2013,34.133713
ISR,BUPPSRY,2014,14.64511
ISR,TRY,2014,48.53273
ISR,UPPSRY,2014,36.822159
ISR,TRY_MEN,2014,43.871922
ISR,TRY_WOMEN,2014,53.042099
ISR,UPPSRY_MEN,2014,40.523792
ISR,UPPSRY_WOMEN,2014,33.240799
ISR,BUPPSRY,2015,14.464885
ISR,TRY,2015,48.824478
ISR,UPPSRY,2015,36.710636
ISR,TRY_MEN,2015,44.526859
ISR,TRY_WOMEN,2015,52.97908
ISR,UPPSRY_MEN,2015,40.13921
ISR,UPPSRY_WOMEN,2015,33.39616
ISR,BUPPSRY,2016,13.231215
ISR,TRY,2016,49.895348
ISR,UPPSRY,2016,36.87344
ISR,TRY_MEN,2016,45.177593
ISR,TRY_WOMEN,2016,54.461967
ISR,UPPSRY_MEN,2016,40.765846
ISR,UPPSRY_WOMEN,2016,33.105724
ISR,BUPPSRY,2017,12.625726
ISR,TRY,2017,50.91605
ISR,UPPSRY,2017,36.458225
ISR,TRY_MEN,2017,46.323353
ISR,TRY_WOMEN,2017,55.332455
ISR,UPPSRY_MEN,2017,40.422241
ISR,UPPSRY_WOMEN,2017,32.646366
ITA,BUPPSRY,2008,46.687767
ITA,TRY,2008,14.357011
ITA,UPPSRY,2008,38.955219
ITA,TRY_MEN,2008,12.992508
ITA,TRY_WOMEN,2008,15.708399
ITA,UPPSRY_MEN,2008,39.36631
ITA,UPPSRY_WOMEN,2008,38.548084
ITA,BUPPSRY,2009,45.698818
ITA,TRY,2009,14.510798
ITA,UPPSRY,2009,39.790382
ITA,TRY_MEN,2009,13.014586
ITA,TRY_WOMEN,2009,15.989163
ITA,UPPSRY_MEN,2009,40.527149
ITA,UPPSRY_WOMEN,2009,39.062401
ITA,BUPPSRY,2010,44.825645
ITA,TRY,2010,14.802574
ITA,UPPSRY,2010,40.37178
ITA,TRY_MEN,2010,13.249471
ITA,TRY_WOMEN,2010,16.332973
ITA,UPPSRY_MEN,2010,41.078224
ITA,UPPSRY_WOMEN,2010,39.675659
ITA,BUPPSRY,2011,43.971539
ITA,TRY,2011,14.935372
ITA,UPPSRY,2011,41.093086
ITA,TRY_MEN,2011,13.394026
ITA,TRY_WOMEN,2011,16.449827
ITA,UPPSRY_MEN,2011,41.410023
ITA,UPPSRY_WOMEN,2011,40.781681
ITA,BUPPSRY,2012,42.763065
ITA,TRY,2012,15.708264
ITA,UPPSRY,2012,41.528671
ITA,TRY_MEN,2012,13.924894
ITA,TRY_WOMEN,2012,17.459343
ITA,UPPSRY_MEN,2012,41.747227
ITA,UPPSRY_WOMEN,2012,41.314072
ITA,BUPPSRY,2013,41.84333
ITA,TRY,2013,16.289694
ITA,UPPSRY,2013,41.866974
ITA,TRY_MEN,2013,14.428825
ITA,TRY_WOMEN,2013,18.117186
ITA,UPPSRY_MEN,2013,42.187504
ITA,UPPSRY_WOMEN,2013,41.552197
ITA,BUPPSRY,2014,40.693222
ITA,TRY,2014,16.910578
ITA,UPPSRY,2014,42.396198
ITA,TRY_MEN,2014,14.910445
ITA,TRY_WOMEN,2014,18.865322
ITA,UPPSRY_MEN,2014,42.68565
ITA,UPPSRY_WOMEN,2014,42.113319
ITA,BUPPSRY,2015,40.108776
ITA,TRY,2015,17.546457
ITA,UPPSRY,2015,42.344765
ITA,TRY_MEN,2015,15.262836
ITA,TRY_WOMEN,2015,19.778906
ITA,UPPSRY_MEN,2015,42.707825
ITA,UPPSRY_WOMEN,2015,41.989841
ITA,BUPPSRY,2016,39.856853
ITA,TRY,2016,17.723593
ITA,UPPSRY,2016,42.419556
ITA,TRY_MEN,2016,15.286468
ITA,TRY_WOMEN,2016,20.106771
ITA,UPPSRY_MEN,2016,42.792294
ITA,UPPSRY_WOMEN,2016,42.055065
ITA,BUPPSRY,2017,39.084484
ITA,TRY,2017,18.669672
ITA,UPPSRY,2017,42.245842
ITA,TRY_MEN,2017,15.805677
ITA,TRY_WOMEN,2017,21.47291
ITA,UPPSRY_MEN,2017,42.959179
ITA,UPPSRY_WOMEN,2017,41.547642
JPN,TRY,2008,42.842262
JPN,TRY_MEN,2008,43.895176
JPN,TRY_WOMEN,2008,41.7906
JPN,TRY,2009,43.764038
JPN,TRY_MEN,2009,44.717152
JPN,TRY_WOMEN,2009,42.810066
JPN,TRY,2010,44.809975
JPN,TRY_MEN,2010,45.498199
JPN,TRY_WOMEN,2010,44.1203
JPN,TRY,2011,46.364063
JPN,TRY_MEN,2011,46.807171
JPN,TRY_WOMEN,2011,45.922207
JPN,TRY,2012,46.619377
JPN,TRY_MEN,2012,46.759121
JPN,TRY_WOMEN,2012,46.479298
JPN,TRY,2013,47.311993
JPN,TRY_MEN,2013,47.522934
JPN,TRY_WOMEN,2013,47.100338
JPN,TRY,2014,48.185074
JPN,TRY_MEN,2014,48.136646
JPN,TRY_WOMEN,2014,48.233822
JPN,TRY,2015,49.541573
JPN,TRY_MEN,2015,49.558918
JPN,TRY_WOMEN,2015,49.524113
JPN,TRY,2016,50.496956
JPN,TRY_MEN,2016,50.335358
JPN,TRY_WOMEN,2016,50.659801
JPN,TRY,2017,51.440529
JPN,TRY_MEN,2017,50.736706
JPN,TRY_WOMEN,2017,52.151409
KOR,BUPPSRY,2008,20.631649
KOR,TRY,2008,36.669804
KOR,UPPSRY,2008,42.698547
KOR,TRY_MEN,2008,41.292423
KOR,TRY_WOMEN,2008,31.941628
KOR,UPPSRY_MEN,2008,42.726017
KOR,UPPSRY_WOMEN,2008,42.670452
KOR,BUPPSRY,2009,19.37129
KOR,TRY,2009,38.470245
KOR,UPPSRY,2009,42.158466
KOR,TRY_MEN,2009,43.049057
KOR,TRY_WOMEN,2009,33.775242
KOR,UPPSRY_MEN,2009,42.05323
KOR,UPPSRY_WOMEN,2009,42.266373
KOR,BUPPSRY,2010,19.059269
KOR,TRY,2010,39.044632
KOR,UPPSRY,2010,41.896099
KOR,TRY_MEN,2010,43.178467
KOR,TRY_WOMEN,2010,34.814861
KOR,UPPSRY_MEN,2010,42.066227
KOR,UPPSRY_WOMEN,2010,41.722027
KOR,BUPPSRY,2011,18.535269
KOR,TRY,2011,40.381783
KOR,UPPSRY,2011,41.082951
KOR,TRY_MEN,2011,44.78149
KOR,TRY_WOMEN,2011,35.885468
KOR,UPPSRY_MEN,2011,40.885197
KOR,UPPSRY_WOMEN,2011,41.285046
KOR,BUPPSRY,2012,17.488157
KOR,TRY,2012,41.746613
KOR,UPPSRY,2012,40.765228
KOR,TRY_MEN,2012,45.902386
KOR,TRY_WOMEN,2012,37.499748
KOR,UPPSRY_MEN,2012,40.774841
KOR,UPPSRY_WOMEN,2012,40.755405
KOR,BUPPSRY,2013,16.277796
KOR,TRY,2013,43.075195
KOR,UPPSRY,2013,40.647007
KOR,TRY_MEN,2013,47.098541
KOR,TRY_WOMEN,2013,38.961857
KOR,UPPSRY_MEN,2013,40.590866
KOR,UPPSRY_WOMEN,2013,40.704407
KOR,BUPPSRY,2014,15.002967
KOR,TRY,2014,44.49865
KOR,UPPSRY,2014,40.498386
KOR,TRY_MEN,2014,48.338402
KOR,TRY_WOMEN,2014,40.563198
KOR,UPPSRY_MEN,2014,40.287319
KOR,UPPSRY_WOMEN,2014,40.71471
KOR,BUPPSRY,2015,14.229398
KOR,TRY,2015,45.356678
KOR,UPPSRY,2015,40.413925
KOR,TRY_MEN,2015,49.042599
KOR,TRY_WOMEN,2015,41.568684
KOR,UPPSRY_MEN,2015,40.007366
KOR,UPPSRY_WOMEN,2015,40.831745
KOR,BUPPSRY,2016,13.227958
KOR,TRY,2016,46.643951
KOR,UPPSRY,2016,40.12809
KOR,TRY_MEN,2016,50.185818
KOR,TRY_WOMEN,2016,43.001148
KOR,UPPSRY_MEN,2016,39.495762
KOR,UPPSRY_WOMEN,2016,40.778442
KOR,BUPPSRY,2017,12.388158
KOR,TRY,2017,47.744724
KOR,UPPSRY,2017,39.867115
KOR,TRY_MEN,2017,50.974545
KOR,TRY_WOMEN,2017,44.414146
KOR,UPPSRY_MEN,2017,39.374939
KOR,UPPSRY_WOMEN,2017,40.374645
LTU,UPPSRY_MEN,2007,62.649925
LTU,UPPSRY_WOMEN,2007,57.597637
LTU,BUPPSRY,2008,9.4485025
LTU,TRY,2008,30.408518
LTU,UPPSRY,2008,60.142979
LTU,TRY_MEN,2008,25.308851
LTU,TRY_WOMEN,2008,35.041939
LTU,UPPSRY_MEN,2008,64.001961
LTU,UPPSRY_WOMEN,2008,56.63681
LTU,BUPPSRY,2009,8.6813269
LTU,TRY,2009,30.958277
LTU,UPPSRY,2009,60.360397
LTU,TRY_MEN,2009,25.473921
LTU,TRY_WOMEN,2009,35.96101
LTU,UPPSRY_MEN,2009,64.779404
LTU,UPPSRY_WOMEN,2009,56.329456
LTU,BUPPSRY,2010,8.1011848
LTU,TRY,2010,32.440029
LTU,UPPSRY,2010,59.458786
LTU,TRY_MEN,2010,26.000668
LTU,TRY_WOMEN,2010,38.24588
LTU,UPPSRY_MEN,2010,64.865692
LTU,UPPSRY_WOMEN,2010,54.58382
LTU,BUPPSRY,2011,7.1331868
LTU,TRY,2011,33.489258
LTU,UPPSRY,2011,59.377556
LTU,TRY_MEN,2011,27.032896
LTU,TRY_WOMEN,2011,39.308311
LTU,UPPSRY_MEN,2011,64.952133
LTU,UPPSRY_WOMEN,2011,54.353245
LTU,BUPPSRY,2012,6.6762033
LTU,TRY,2012,34.05378
LTU,UPPSRY,2012,59.27002
LTU,TRY_MEN,2012,27.258413
LTU,TRY_WOMEN,2012,40.19408
LTU,UPPSRY_MEN,2012,64.76548
LTU,UPPSRY_WOMEN,2012,54.30431
LTU,BUPPSRY,2013,6.5573592
LTU,TRY,2013,35.19833
LTU,UPPSRY,2013,58.244312
LTU,TRY_MEN,2013,28.289999
LTU,TRY_WOMEN,2013,41.460518
LTU,UPPSRY_MEN,2013,63.772144
LTU,UPPSRY_WOMEN,2013,53.233501
LTU,BUPPSRY,2014,8.8240929
LTU,TRY,2014,36.668087
LTU,UPPSRY,2014,54.50782
LTU,TRY_MEN,2014,30.187037
LTU,TRY_WOMEN,2014,42.570419
LTU,UPPSRY_MEN,2014,58.111835
LTU,UPPSRY_WOMEN,2014,51.225624
LTU,BUPPSRY,2015,8.6442165
LTU,TRY,2015,38.724106
LTU,UPPSRY,2015,52.63168
LTU,TRY_MEN,2015,31.510479
LTU,TRY_WOMEN,2015,45.31752
LTU,UPPSRY_MEN,2015,56.840912
LTU,UPPSRY_WOMEN,2015,48.784344
LTU,BUPPSRY,2016,7.4843569
LTU,TRY,2016,39.732628
LTU,UPPSRY,2016,52.783016
LTU,TRY_MEN,2016,31.748549
LTU,TRY_WOMEN,2016,47.049824
LTU,UPPSRY_MEN,2016,57.976788
LTU,UPPSRY_WOMEN,2016,48.02306
LTU,BUPPSRY,2017,7.1719623
LTU,TRY,2017,40.273941
LTU,UPPSRY,2017,52.554096
LTU,TRY_MEN,2017,32.630604
LTU,TRY_WOMEN,2017,47.334618
LTU,UPPSRY_MEN,2017,57.787132
LTU,UPPSRY_WOMEN,2017,47.719982
LUX,BUPPSRY,2008,32.058296
LUX,TRY,2008,27.653927
LUX,UPPSRY,2008,40.287777
LUX,TRY_MEN,2008,29.348513
LUX,TRY_WOMEN,2008,25.911573
LUX,UPPSRY_MEN,2008,42.17831
LUX,UPPSRY_WOMEN,2008,38.343952
LUX,BUPPSRY,2009,22.655592
LUX,TRY,2009,34.795971
LUX,UPPSRY,2009,42.548435
LUX,TRY_MEN,2009,37.581799
LUX,TRY_WOMEN,2009,31.958441
LUX,UPPSRY_MEN,2009,42.776512
LUX,UPPSRY_WOMEN,2009,42.316128
LUX,BUPPSRY,2010,22.322315
LUX,TRY,2010,35.475895
LUX,UPPSRY,2010,42.20179
LUX,TRY_MEN,2010,38.884422
LUX,TRY_WOMEN,2010,32.022472
LUX,UPPSRY_MEN,2010,41.82111
LUX,UPPSRY_WOMEN,2010,42.587482
LUX,BUPPSRY,2011,22.742352
LUX,TRY,2011,37.034779
LUX,UPPSRY,2011,40.22287
LUX,TRY_MEN,2011,39.482323
LUX,TRY_WOMEN,2011,34.525772
LUX,UPPSRY_MEN,2011,39.783173
LUX,UPPSRY_WOMEN,2011,40.673607
LUX,BUPPSRY,2012,21.69751
LUX,TRY,2012,39.110382
LUX,UPPSRY,2012,39.192108
LUX,TRY_MEN,2012,41.909679
LUX,TRY_WOMEN,2012,36.237282
LUX,UPPSRY_MEN,2012,38.309841
LUX,UPPSRY_WOMEN,2012,40.097633
LUX,BUPPSRY,2013,19.512997
LUX,TRY,2013,40.673241
LUX,UPPSRY,2013,39.813763
LUX,TRY_MEN,2013,41.89661
LUX,TRY_WOMEN,2013,39.411995
LUX,UPPSRY_MEN,2013,39.724571
LUX,UPPSRY_WOMEN,2013,39.90572
LUX,BUPPSRY,2014,18.023409
LUX,TRY,2014,45.935593
LUX,UPPSRY,2014,36.041
LUX,TRY_MEN,2014,47.82814
LUX,TRY_WOMEN,2014,43.9907
LUX,UPPSRY_MEN,2014,36.248791
LUX,UPPSRY_WOMEN,2014,35.827461
LUX,BUPPSRY,2015,25.391632
LUX,TRY,2015,39.794865
LUX,UPPSRY,2015,34.813503
LUX,TRY_MEN,2015,39.599579
LUX,TRY_WOMEN,2015,39.998001
LUX,UPPSRY_MEN,2015,35.586498
LUX,UPPSRY_WOMEN,2015,34.009411
LUX,BUPPSRY,2016,21.180861
LUX,TRY,2016,42.856003
LUX,UPPSRY,2016,35.963139
LUX,TRY_MEN,2016,42.995258
LUX,TRY_WOMEN,2016,42.706947
LUX,UPPSRY_MEN,2016,36.638424
LUX,UPPSRY_WOMEN,2016,35.240349
LUX,BUPPSRY,2017,23.302259
LUX,TRY,2017,40.325737
LUX,UPPSRY,2017,36.372005
LUX,TRY_MEN,2017,39.254742
LUX,TRY_WOMEN,2017,41.437519
LUX,UPPSRY_MEN,2017,38.067387
LUX,UPPSRY_WOMEN,2017,34.612057
LVA,BUPPSRY,2008,14.141485
LVA,TRY,2008,24.822483
LVA,UPPSRY,2008,61.03603
LVA,TRY_MEN,2008,18.50391
LVA,TRY_WOMEN,2008,30.469065
LVA,UPPSRY_MEN,2008,63.956402
LVA,UPPSRY_WOMEN,2008,58.426247
LVA,BUPPSRY,2009,13.22369
LVA,TRY,2009,25.846195
LVA,UPPSRY,2009,60.930115
LVA,TRY_MEN,2009,18.933725
LVA,TRY_WOMEN,2009,32.029045
LVA,UPPSRY_MEN,2009,64.176041
LVA,UPPSRY_WOMEN,2009,58.026802
LVA,BUPPSRY,2010,11.396096
LVA,TRY,2010,26.946114
LVA,UPPSRY,2010,61.657791
LVA,TRY_MEN,2010,20.449883
LVA,TRY_WOMEN,2010,32.744148
LVA,UPPSRY_MEN,2010,64.661118
LVA,UPPSRY_WOMEN,2010,58.977253
LVA,BUPPSRY,2011,12.062219
LVA,TRY,2011,27.69327
LVA,UPPSRY,2011,60.244511
LVA,TRY_MEN,2011,20.322981
LVA,TRY_WOMEN,2011,34.279606
LVA,UPPSRY_MEN,2011,63.935966
LVA,UPPSRY_WOMEN,2011,56.945705
LVA,BUPPSRY,2012,10.897214
LVA,TRY,2012,29.227177
LVA,UPPSRY,2012,59.87561
LVA,TRY_MEN,2012,21.241619
LVA,TRY_WOMEN,2012,36.352661
LVA,UPPSRY_MEN,2012,64.407547
LVA,UPPSRY_WOMEN,2012,55.831779
LVA,BUPPSRY,2013,10.645624
LVA,TRY,2013,31.011995
LVA,UPPSRY,2013,58.342381
LVA,TRY_MEN,2013,23.036503
LVA,TRY_WOMEN,2013,38.201538
LVA,UPPSRY_MEN,2013,62.873604
LVA,UPPSRY_WOMEN,2013,54.25769
LVA,BUPPSRY,2014,13.338798
LVA,TRY,2014,30.230137
LVA,UPPSRY,2014,56.431065
LVA,TRY_MEN,2014,21.911348
LVA,TRY_WOMEN,2014,37.793896
LVA,UPPSRY_MEN,2014,60.299713
LVA,UPPSRY_WOMEN,2014,52.913544
LVA,BUPPSRY,2015,12.217953
LVA,TRY,2015,31.591949
LVA,UPPSRY,2015,56.190098
LVA,TRY_MEN,2015,22.299984
LVA,TRY_WOMEN,2015,40.124584
LVA,UPPSRY_MEN,2015,61.461857
LVA,UPPSRY_WOMEN,2015,51.349144
LVA,BUPPSRY,2016,11.318077
LVA,TRY,2016,33.361481
LVA,UPPSRY,2016,55.320442
LVA,TRY_MEN,2016,24.061266
LVA,TRY_WOMEN,2016,41.924561
LVA,UPPSRY_MEN,2016,61.234657
LVA,UPPSRY_WOMEN,2016,49.874989
LVA,BUPPSRY,2017,12.391879
LVA,TRY,2017,33.882294
LVA,UPPSRY,2017,53.725826
LVA,TRY_MEN,2017,24.920851
LVA,TRY_WOMEN,2017,42.144421
LVA,UPPSRY_MEN,2017,58.580154
LVA,UPPSRY_WOMEN,2017,49.250313
MEX,BUPPSRY,2008,70.091904
MEX,TRY,2008,13.672557
MEX,UPPSRY,2008,16.235542
MEX,TRY_MEN,2008,15.662516
MEX,TRY_WOMEN,2008,11.943851
MEX,UPPSRY_MEN,2008,15.505013
MEX,UPPSRY_WOMEN,2008,16.870163
MEX,BUPPSRY,2009,68.709137
MEX,TRY,2009,14.308427
MEX,UPPSRY,2009,16.982433
MEX,TRY_MEN,2009,16.192701
MEX,TRY_WOMEN,2009,12.663967
MEX,UPPSRY_MEN,2009,16.287386
MEX,UPPSRY_WOMEN,2009,17.58902
MEX,BUPPSRY,2010,67.913872
MEX,TRY,2010,14.654601
MEX,UPPSRY,2010,17.431528
MEX,TRY_MEN,2010,16.31839
MEX,TRY_WOMEN,2010,13.19238
MEX,UPPSRY_MEN,2010,16.71188
MEX,UPPSRY_WOMEN,2010,18.06399
MEX,BUPPSRY,2011,66.860298
MEX,TRY,2011,15.012249
MEX,UPPSRY,2011,18.127449
MEX,TRY_MEN,2011,16.553083
MEX,TRY_WOMEN,2011,13.649809
MEX,UPPSRY_MEN,2011,17.552267
MEX,UPPSRY_WOMEN,2011,18.63604
MEX,BUPPSRY,2012,66.014343
MEX,TRY,2012,15.709545
MEX,UPPSRY,2012,18.276108
MEX,TRY_MEN,2012,17.155567
MEX,TRY_WOMEN,2012,14.435471
MEX,UPPSRY_MEN,2012,17.633924
MEX,UPPSRY_WOMEN,2012,18.84193
MEX,BUPPSRY,2013,65.209229
MEX,TRY,2013,16.20183
MEX,UPPSRY,2013,18.58894
MEX,TRY_MEN,2013,17.27128
MEX,TRY_WOMEN,2013,15.256807
MEX,UPPSRY_MEN,2013,18.241148
MEX,UPPSRY_WOMEN,2013,18.896265
MEX,BUPPSRY,2014,64.907104
MEX,TRY,2014,15.996383
MEX,UPPSRY,2014,19.09651
MEX,TRY_MEN,2014,17.076834
MEX,TRY_WOMEN,2014,15.048493
MEX,UPPSRY_MEN,2014,18.74284
MEX,UPPSRY_WOMEN,2014,19.406786
MEX,BUPPSRY,2015,64.336807
MEX,TRY,2015,16.278801
MEX,UPPSRY,2015,19.38439
MEX,TRY_MEN,2015,17.442137
MEX,TRY_WOMEN,2015,15.255282
MEX,UPPSRY_MEN,2015,19.085745
MEX,UPPSRY_WOMEN,2015,19.647142
MEX,BUPPSRY,2016,63.365211
MEX,TRY,2016,16.818605
MEX,UPPSRY,2016,19.816181
MEX,TRY_MEN,2016,17.931393
MEX,TRY_WOMEN,2016,15.838044
MEX,UPPSRY_MEN,2016,19.535267
MEX,UPPSRY_WOMEN,2016,20.063717
MEX,BUPPSRY,2017,62.338387
MEX,TRY,2017,17.418995
MEX,UPPSRY,2017,20.242617
MEX,TRY_MEN,2017,18.578926
MEX,TRY_WOMEN,2017,16.402203
MEX,UPPSRY_MEN,2017,19.897543
MEX,UPPSRY_WOMEN,2017,20.545109
NLD,BUPPSRY,2008,26.708052
NLD,TRY,2008,32.167362
NLD,UPPSRY,2008,41.124588
NLD,TRY_MEN,2008,34.200722
NLD,TRY_WOMEN,2008,30.125334
NLD,UPPSRY_MEN,2008,41.318565
NLD,UPPSRY_WOMEN,2008,40.929783
NLD,BUPPSRY,2009,26.604006
NLD,TRY,2009,32.785397
NLD,UPPSRY,2009,40.6106
NLD,TRY_MEN,2009,34.539516
NLD,TRY_WOMEN,2009,31.024853
NLD,UPPSRY_MEN,2009,40.733852
NLD,UPPSRY_WOMEN,2009,40.486897
NLD,BUPPSRY,2010,27.026423
NLD,TRY,2010,32.389164
NLD,UPPSRY,2010,40.584415
NLD,TRY_MEN,2010,34.22699
NLD,TRY_WOMEN,2010,30.543089
NLD,UPPSRY_MEN,2010,40.437889
NLD,UPPSRY_WOMEN,2010,40.731598
NLD,BUPPSRY,2011,27.715986
NLD,TRY,2011,32.041344
NLD,UPPSRY,2011,40.242668
NLD,TRY_MEN,2011,33.408222
NLD,TRY_WOMEN,2011,30.674158
NLD,UPPSRY_MEN,2011,40.238148
NLD,UPPSRY_WOMEN,2011,40.247192
